p_id,issues
15427991,73
2927019,0
3016997,0
36743451,1
9010271,0
4977380,0
18832382,0
3174,477
3201097,1
20724752,0
27812333,0
21784786,0
3758739,0
9166,1
20640060,0
29940687,5
12540849,0
864635,1
20271953,62
8363653,24
11183058,0
25635209,20
18511735,0
27705922,0
27381729,20
13808777,25
37066188,0
37297332,0
7255983,26
40770359,0
27798604,0
9171826,0
2341146,25
2846432,0
641787,0
28522011,1
11387856,0
29311751,0
7213694,49
14242180,38
19543082,0
14069997,0
1669463,0
21068097,0
12525125,0
27990835,0
22157966,14
6828567,130
28279263,0
16913507,42
1862323,74
42664694,15
39530814,0
18964092,69
11677683,1
16851347,0
19087382,109
29231135,82
5537973,29
10166628,1
327538,0
25078308,12
1397723,610
7340950,12
37193683,49
32586197,7
5680820,5
9093530,1
44085800,40
40737622,9
3485476,2
28614666,0
18323275,0
28536577,43
5150491,0
25843682,0
21703439,0
6924123,0
7544232,153
5308979,0
20077008,17
11013675,0
28300346,0
27548836,2
21405204,55
25193227,0
30287645,1
8621521,0
10957033,1
401258,63
36594926,0
12696532,2
32703186,8
9896221,0
41114734,0
42138686,34
21871921,0
4629942,0
29923931,8
14186380,35
15481410,19
20100864,14
30852342,24
3065225,19
36449529,0
35665794,5
10892160,0
9384591,0
36863142,0
217332,16
36375393,0
22221426,0
12435852,23
10835938,0
13500995,4
8773035,1
9750247,2
3374900,0
652962,0
28866262,81
13022493,89
16080782,62
4581762,12
30243887,5
25848013,37
4104353,1315
29131551,32
14626911,0
288094,0
20050599,7
32075381,72
34735122,1
12538743,0
10371204,0
38366357,26
43354484,0
9117793,0
22788508,0
15987714,20
14610555,0
25840391,9
5953774,0
22072469,0
391312,160
5881764,0
10306154,2
29794935,0
9160058,0
34502,233
6386525,34
886699,0
13433214,0
6939059,0
35835946,0
34525724,0
4918784,0
36680533,0
12873822,0
37732977,0
7472546,0
8041885,24
8490391,0
31654441,0
11692664,6
11313420,0
16478436,0
20606,151
20682396,0
29496965,117
35216202,0
11579548,72
5181018,0
21404990,635
49383,374
31480265,7
40776,7
19564834,1
9250764,0
9374348,0
23536438,8
22052359,4
6073451,1
18051481,1
21552932,409
13971384,0
31878500,4
32017788,43
6315870,0
31993476,0
356153,0
32888402,6
27491285,0
22135883,11
6837117,1
16526725,0
30197281,26
3994240,1
11092129,0
9794751,0
1532440,0
18698814,1
4911954,0
27667477,217
13056836,0
41973,115
2309690,30
33757295,2
34349410,0
6916508,0
7027587,9
8397036,0
39753500,0
11541526,10
16466236,1
22867853,11
6183839,12
17979591,0
27149011,0
8770055,0
4840320,1
1036992,0
21547236,0
10052266,67
28989762,0
6026338,1
30329157,0
82748,0
3723343,15
32090767,9
14369170,51
10847632,0
980905,0
9973513,0
23241736,1
19692643,0
4898873,3
6979,97
7110783,0
27545807,26
16038496,1
366561,43
2982908,0
19001103,0
440424,23
12135434,0
17479549,22
15758199,0
32788999,22
32870057,10
12487199,0
1942943,0
35283939,0
38849861,0
26047618,0
4280674,93
30057839,0
17193669,0
663366,0
4495765,4
364740,65
8571455,77
26588091,0
3908374,3
13149290,12
12281705,0
13891599,1
5889922,20
3634,40
10792932,2
28710235,15
3659835,0
33392882,0
15407124,0
37360290,32
7954358,0
8103148,5
34867574,0
29837937,1
15324652,47
9511472,13
2859294,0
9938199,0
1405664,0
25773926,1
6050129,15
11418438,0
3639323,0
165607,0
13014542,1
24953520,6
6359140,96
2818489,94
3200459,0
12666384,1013
9403358,0
1662477,308
17554847,2
5722635,0
11066534,95
31537203,0
13973407,19
3839453,1
27588333,0
7954830,50
34472702,0
32989603,0
36514970,30
13711265,1
8067164,0
3101625,0
86702,13
4242362,25
40630987,0
11206466,17
19798930,0
24625192,16
19936247,0
12306653,0
14685963,6
933119,2
7131774,0
31138220,0
2303585,0
17963849,0
12751670,1
6264660,0
12854685,18
14571785,0
37082214,4
13850966,0
35080617,0
31454843,0
27436094,21
8210176,0
30980609,0
25811637,9
70977,8
5494681,8
11515455,19
4124419,0
18484701,0
18307653,1
18354039,0
15762749,0
25244761,0
25657818,1
630335,0
27373429,72
1358357,51
20120624,0
20627434,2
26162439,0
1399142,0
1439955,0
149503,6
16217129,0
9556290,4
28975360,0
15105322,0
12677500,9
2936588,76
15265676,0
7584259,21
111014,1
19340439,8
213307,68
30908155,0
8813581,0
704786,1
208416,46
36530080,0
12575928,0
11389565,47
37626260,0
43028237,16
1905676,2
12272684,230
27159225,0
14575323,0
9775396,34
28929992,0
28427818,3
9611865,18
10772636,0
20861515,0
8041052,1
14372548,1
10304899,185
107069,195
12791517,1
17657453,1
12551060,0
34450593,1
18095541,4
13873602,0
10783986,0
14759199,0
27187199,0
13919142,6
13085106,0
10763778,0
9637389,51
21888635,63
16199524,0
9821753,0
5101571,0
28260975,1
7288077,51
16500603,0
29181387,0
19605671,0
25075397,0
8633192,3
10907545,0
27654003,110
3650122,40
8490627,610
33250556,0
34340093,0
4128617,18
27766043,1
42390285,0
42027791,32
9084841,27
21778424,4
2825407,0
1476702,149
2680657,21
27704645,0
25755826,0
23883319,1
28940949,0
13386659,0
568192,0
8861958,0
9129131,29
12325475,0
4713117,0
15872934,51
221443,0
32902832,4470
12806205,0
4969504,6
28909656,0
15475833,2
8303912,4
28308913,4
3477101,1
29569273,0
2650332,1
11329901,0
10157218,0
10811371,0
1145460,0
32345119,0
16699208,0
29117982,0
2800293,22
32752709,8
22739180,0
378325,1
11392537,0
30811785,0
20256194,54
12535408,0
26052920,5
15745863,16
25800232,4
16498845,49
9910625,0
1654282,0
19200401,110
19265383,10
5926552,17
11440357,0
6835960,42
1365791,10
8098391,0
4249899,0
15539533,4
1924547,0
28369467,33
13947266,0
12264725,1
29664804,0
12222932,0
10023802,0
10384136,0
15792040,0
12484226,8
34850,3
13085625,8
256338,17
37482930,0
32783691,89
33232163,1
5062510,0
9004428,20
9593004,40
43553422,27
27485172,0
7257265,1
3306101,14
19751333,0
6091573,22
7106211,0
5938371,0
5849614,0
27182986,0
24149686,0
5987910,0
16683031,38
20084792,0
22240348,0
6926370,8
31447024,0
258025,4
8259686,43
8630812,46
42446,878
56426,113
14635246,11
11607772,15
32839972,28
33324593,0
8228671,485
3284720,37
10128511,0
11852200,3
9026398,11
314879,0
41631325,1
8834276,0
11033319,31
31559019,0
2853014,20
5905672,82
8428080,0
22099153,46
7404822,0
3447170,0
22261740,0
4009231,0
4596667,26
1416338,983
7066608,62
30769533,0
34688793,0
2973547,0
39480435,6
42805183,9
16994227,49
9709843,0
21376458,0
11163308,52
8614925,3
23358863,268
19552533,52
3950084,73
405198,17
22196586,4
25435581,1
2608359,10
21032970,47
27509062,0
15189624,0
27588008,69
20435227,0
19451863,103
6107528,125
34528043,0
3989129,0
34160408,0
9496256,0
231299,49
1377618,1
1436894,2
8004811,36
40301899,0
5830447,0
11367,0
6362094,16
1512268,0
18335007,0
17652553,1
9941577,134
49976,6
25703594,0
9309725,0
16800260,18
19662127,15
58389,175
41423138,0
12629032,0
24696190,0
25758043,0
10586817,0
26403531,0
4981133,0
12625504,15
348426,2
13639468,7
29822950,33
24695618,0
5810195,149
34991326,4
32225213,4
35690413,6
145752,25
30809479,0
30587662,3
25560516,0
18523483,20
9008133,5
20444299,425
84733,157
6728793,0
31191931,6
12116509,2
29987563,0
2771779,11
5192995,0
203549,188
34240190,1
20484752,0
18626781,0
5363817,28
23083802,3
8886659,6
2399807,36
13014392,0
6158745,0
793102,8
9608899,6
16971284,15
10825930,51
27372582,1
11310812,7
1376845,0
30474117,1
1617274,0
37422770,0
20283720,0
25198429,67
32234071,102
2305399,47
3572836,60
11027979,1
27461811,179
8100111,0
3451243,1
29896064,10
29916885,0
31375091,1
7241979,119
21598764,0
19142255,34
9347164,26
20274080,1
33595005,0
37505112,21
34064729,0
33340804,0
32963640,0
181070,0
16046388,1
35118477,12
5768201,0
6415785,0
44200211,8
43845446,0
40289727,60
25272463,35
30078102,0
7617809,0
5715859,1
15901009,0
28509087,1
29764837,7
8630396,7
2565262,2
7023274,0
26329886,0
3217817,145
8469140,4
16314201,75
9060573,24
7729510,0
15973018,63
31429775,21
32011882,2
33385684,142
20957432,0
107930,21
16915841,0
20042038,10
15990400,2
14635292,0
5379885,0
28401946,0
21532370,1
12639222,0
16705655,0
2547106,0
4351664,139
30486775,21
20035737,0
28011462,18
33071971,42
36333111,0
6025951,1
4273945,1
40125802,0
40985791,23
27383648,0
30426231,0
2196410,1
18392341,11
6489937,0
20179960,50
23096790,52
15812816,1
5403549,60
132407,0
18780489,0
2680867,0
23929404,0
15799609,0
33049703,0
33874976,0
37213376,26
58453,55
5810601,16
38618514,0
37959604,0
20328435,0
20257976,0
10792363,0
851770,0
574502,0
2657507,0
78701,0
5560417,10
6832230,44
31675960,13
12312265,0
11361196,9
11310200,0
28735036,113
15859379,0
12574783,0
17421686,14
12621506,0
11293401,1
831631,0
30408826,365
1470100,0
30905684,0
17305352,20
1525335,0
526069,7
15150964,1
43424,58
9070569,0
25556421,0
32745345,0
2984664,156
37099866,4
42652598,220
31612115,114
14051837,0
34903,562
19571762,1
11104528,0
2799364,0
22733972,1
10176740,0
201597,27
14542899,0
11376749,11
18220274,254
7431913,48
330293,0
19411937,0
31748512,0
35480111,3
11439219,167
8640283,1
37769186,67
26590570,0
24849247,0
5140016,0
27545517,0
10394640,19
22515062,8
14444764,6
9508053,0
15184603,4
13954085,0
17829416,0
11606167,7
19691196,4
4557344,76
15461460,1
25002449,42
1345283,0
24926252,3
13042928,75
1251235,1
32481413,0
30934399,0
10627973,0
5986094,33
32081990,35
5591896,109
231069,12
51231,0
12177883,4
5568906,0
17106319,0
3966535,0
14648507,0
2941438,1
816585,20
17807199,0
3242732,2807
30142584,68
14059346,1
8461161,0
17856682,14
33235476,83
35547258,0
16787732,0
36591500,1
36700682,13
35082947,0
15087735,0
3556703,3
32170998,0
40406342,0
37704031,4
41354919,0
30586112,0
16258153,0
7671138,0
24940463,0
30989747,6
16545,13
815849,310
13779154,0
9741651,0
17776812,9
1879783,338
13043200,2
231291,2
4376,218
257321,298
422536,1
955960,2
2767201,0
27538432,162
30310550,4
5662535,0
16438374,65
9940530,0
31618365,46
2815814,4
11421033,39
8578291,0
27843366,0
9425720,0
13061985,0
24121621,76
22073967,8
20198797,12
30842405,737
26875797,0
7332364,113
15503368,0
35691891,1
44070973,0
38155943,0
573875,10
24148532,2
142737,0
29798133,0
22450489,0
15241684,2
29187739,0
5007475,18
5157139,248
23064922,0
3826380,7
44415,64
2213955,86
31697244,74
18944695,0
25814837,107
19232060,19
15153402,0
8897525,107
36894496,22
38436140,1
39438483,1
28027005,1
9956513,0
4741148,0
22984501,0
177039,76
13124300,10
6669612,0
21937953,10
22199053,7
13874874,0
18791519,0
25961554,12
623608,97
27645164,0
12464675,0
31436646,0
452854,22
11007552,20
12252587,0
15609415,7
29665736,7
326702,17
36521114,37
35327217,0
13622515,7
6073153,1
35037527,0
12844716,2
14865183,1
5819616,0
12171908,0
9698848,6
29719896,0
11254142,0
17114950,1
520636,0
4126906,0
17487678,3
25354984,0
12252165,0
27652985,0
103776,104
27413161,0
15495853,1
30466350,22
30931898,9
16040270,0
15227882,0
32910640,0
7665787,82
145273,1
4198417,368
19983149,4
28112860,28
8497452,0
606980,9
19656992,11
29676485,2
14682816,56
13511182,5
20260367,0
5594610,1
4087849,2
34022021,14
36272287,0
7956584,56
5382325,0
33870656,0
8251796,4
37217829,71
2453594,0
2467390,1
17556842,0
25170577,0
7957086,0
11725751,0
14107518,0
21415588,55
5346335,0
28480042,75
27684200,0
996063,24
8475437,0
19224877,8
10824784,35
13099183,10
29843748,0
1373867,39
6448159,32
17388278,15
15386736,0
14153809,0
10311898,0
44775607,0
9703251,0
16042463,0
22756645,0
9744014,28
9229637,0
7343184,43
197182,45
22080381,1
150014,0
12583060,0
6840891,5
6450452,3
15898767,0
6498851,7
5187574,4
8290157,0
10560692,0
9900076,0
37185134,0
33027975,0
35451518,0
40739,0
8275915,0
3821359,0
31542290,0
11857401,57
24224229,0
22825601,0
25652871,0
18940329,2
7840487,61
26603883,0
30003976,1
15080314,6
25298403,0
12518252,0
2213109,2
16840842,0
1037,463
16207597,18
27705414,26
8332371,0
2483048,189
2148343,1
28530861,0
881924,0
4644781,315
37408339,0
32819881,15
11851376,16
2956795,0
17634074,0
12467907,0
10476188,1
11585932,0
2239308,19
919808,0
1713,6817
5708753,0
22075494,132
13030395,0
6915691,0
5718371,2
13720086,0
12259810,3
2366271,50
35128496,0
41747571,0
38913525,0
40364892,8
8823897,11
8272546,0
5417495,0
20994419,0
27428900,0
12307729,278
11168027,1
15854570,0
848964,781
2167343,0
8392061,8
20251846,40
3203159,6
5773,0
21667905,0
10114344,0
2818647,28
6465470,0
9704981,17
13603392,0
19231477,1
13700121,1
13789945,0
24497543,39
9372264,0
25618549,0
25178125,429
27442027,12
7371210,7
37466811,0
34414209,66
34038464,0
84938,0
11523712,0
26086825,0
7310637,0
1419657,0
38946373,0
18135111,0
53473,102
8397606,0
29201625,7
3817128,1
10758695,0
25117,0
6172169,0
2478406,49
12601806,119
10960281,0
20680206,0
1409993,3
81790,0
28982105,8
1583390,0
26897936,0
18826645,0
12452413,0
7546990,223
1010887,49
34426884,4
34433963,0
35952044,0
32643379,0
33089829,2
6325926,0
1036386,0
9987884,0
8144118,3
20015782,11
20863749,0
20687594,4
16060323,22
12175309,183
15230252,3
102816,0
5891450,1
3022906,0
21929932,0
60397,556
12121623,0
22483655,1
12970642,0
19385261,0
11277569,0
10866638,0
1840144,40
4047330,0
11846441,11
4653294,0
20762041,3
9420548,0
1371193,12
16852849,0
11426323,18
41605,5
9437288,0
28046951,3
11643506,1
9714177,4
32133221,1
3460272,1
7353507,0
13479123,0
33581273,0
32622,4
34479885,10
38923424,0
44133298,11
13971696,8
31100850,0
30831581,0
25834028,0
17134688,0
12376475,0
26689061,0
9733374,16
31867972,41
32049135,26
33119459,0
87295,78
35122339,0
38220991,9
39165312,1
41188217,0
40667261,1
43006321,0
8519615,2
1946428,0
8998781,0
15536039,3
19935555,8
4938998,0
12427603,0
10088157,250
18089854,0
11840199,0
24716336,0
14881246,0
14024163,3
1352305,97
30370813,0
13735289,16
19042987,108
31499503,31
6477734,0
35012239,0
4067332,0
731469,0
5718272,0
25186833,16
29382500,0
20873441,27
5083774,0
27927011,11
30281598,0
27600538,0
7713201,3
19745347,0
17295377,1
16913149,25
1363963,115
349201,0
29940292,9
19355930,9
31155453,0
30299296,0
22069692,69
7922494,75
30484953,1
30836183,1
17016081,0
28777614,0
21551257,0
16300838,0
9453699,0
2300381,2
9099087,1
5718188,21
26052544,0
11630541,0
12715930,0
2224431,4
16444520,10
424956,3
22312600,25
10869682,1
13477659,22
36414319,0
381031,0
6355102,0
42432269,0
21905588,0
20815858,0
16124814,0
22319091,0
27468411,8
18481464,0
15318980,0
14266941,0
28735584,46
8762720,94
23565939,0
35520919,0
33306236,0
11062725,4
34752206,0
31783932,4
35209302,0
10593683,1
40288970,35
194359,80
17442664,34
22246213,39
1375962,1
10470456,92
11428850,0
20981851,0
9568569,0
27706990,1
16110399,0
26455543,0
4459840,0
24029143,0
10140107,11
19244058,0
10439943,0
17351960,4
618902,23
30356004,16
30229492,49
17769657,3
22072064,49
17428138,0
6057373,12
33187249,0
3686691,0
34539008,44
39614983,0
328396,1
19706845,49
8112351,10
17407818,1
2924028,8762
26454032,0
20512153,215
28066274,0
30473254,0
7658612,0
12482203,164
9709784,38
1526019,1
22587455,0
12258243,0
18232755,59
8675430,0
5754420,1
31885605,0
34839500,6
42297169,0
9800860,36
22044707,16
12946064,425
26048228,3
1443854,65
31094592,0
4084094,18
30106316,0
29957935,12
25102000,0
27973903,13
25436877,34
27318587,0
2828460,0
300591,13
25289616,54
13919931,12
32746978,21
35096258,1
11313639,1
6295045,73
13425833,0
7826920,12
7323076,0
3239552,0
12859125,0
10199768,13
22230006,46
29219242,4
16820,194
31669660,3
16814827,3
3025924,366
10372648,0
18056924,7
37458241,0
36321494,16
34713885,27
11265330,1
40217163,0
41291157,73
10187106,0
359556,0
27329654,58
18043380,0
5992714,0
28217892,0
10847209,0
18301643,0
5937427,165
290818,172
12597963,0
7703857,0
51434,105
20186555,32
22091266,9
12330142,1
14252923,14
35485516,0
33309168,4
34309167,0
12842678,19
6987161,175
25847429,57
29227081,5
10181927,0
9469386,76
23600250,12
24284769,4
8248019,16
17322677,0
28559723,0
32708954,2
35643766,32
5361363,0
41102871,2
27945206,0
29356363,3
30110685,0
11134434,118
7854247,64
23574312,0
29007061,67
10883179,68
545190,0
8500650,9
29703400,0
69541,65
21210515,0
33624132,36
35949639,0
36529505,3
35817538,4
14620822,76
19384230,14
840786,103
5164276,0
9711819,0
20303712,0
26237970,12
10550383,21
3498186,0
21164452,23
18360436,9
13646634,22
16881792,0
33340526,8
11106220,0
8387333,0
36621725,0
36687807,0
2329432,0
42393366,0
43118687,0
43343749,0
20840570,0
14647871,0
22058222,0
24781995,0
28274481,0
8262711,0
25046963,43
796091,44
17470923,2
18203068,0
4611496,0
28819048,50
22087779,6
4479664,19
13597353,0
10481051,0
1006928,0
34835390,0
34309836,0
6605178,0
34857754,0
2449162,11
10404966,0
1376732,87
3986891,3
17290827,0
8555549,37
8829562,0
25224847,1
63408,66
7210326,0
872824,21
30466543,7
29067818,19
6909273,1
27583565,0
17455204,40
13677267,0
34460158,0
32891574,0
34363614,26
17081874,0
6195533,0
379891,5
6493385,192
32730038,0
32899751,0
6192884,0
6568162,7
8414802,128
26576835,0
14386367,0
21376737,0
574640,16
9712427,6
11546637,0
12328856,0
25090321,123
11600,160
10892615,0
11742091,0
16214270,146
12155312,0
22115195,29
18769374,9
18304468,41
5183306,1
21407191,13
12949279,0
18618680,40
12713715,0
28438095,0
32815412,4
4346610,0
22723902,0
9216472,2
15981533,0
29152890,1
12263118,0
6743473,50
23410523,0
13838278,13
5331160,0
21349384,4
22790255,2
27628300,0
5117580,0
18964867,0
1023385,72
32038423,8
32542507,2
8319446,3
38026540,0
20222825,1
28282899,0
27566775,3
11650162,2
11299642,118
13432779,22
12952141,0
60853,540
11614108,0
12625207,0
9569998,0
7809681,177
13948609,0
9875329,0
29234280,0
855880,28
34826010,0
15716801,0
7330320,0
35208480,0
342214,0
11366782,0
37805165,29
15924367,13
168252,0
18664,16
16749948,0
18333952,0
6385617,154
11396730,63
2765216,0
2866359,93
10576017,0
141237,90
24668817,0
30829016,62
19434511,3
32297372,1
35671584,34
40225007,0
12403435,0
30886136,0
16824374,0
8785063,16
3010873,5
5603886,2
27118723,5
6379755,70
25477448,0
12302146,0
30497318,0
12190924,6
6942573,15
15438507,1
29091348,1
14374295,0
22239654,0
10657507,0
35892183,0
29441771,0
13724697,0
7851375,0
20890541,193
23177,767
14149618,91
19467400,1
26778999,0
31478736,38
20788463,3
13138928,0
10994758,3
9839209,0
12200263,167
22669319,7
7981076,36
286206,1
35916522,11
35995460,0
37327835,0
6333177,0
13536291,2
3497608,13
1431537,0
40914789,0
16551598,7
14319777,0
21240247,0
8156847,0
30140901,34
828283,0
29959676,1
25177561,17
9005137,4
12351169,3
3819195,20
9706326,5
1377969,0
7294904,12
11338455,19
27489854,0
11531366,0
12751376,2
19876222,0
5050676,21
10891851,0
4436516,3
37698272,44
10139831,123
12541860,7
30509650,0
24957080,2
11675005,0
3030723,0
15609316,2
31477396,5
10642827,50
39238,45
25823966,0
25950079,0
1504073,11
24549956,0
10928425,0
30471533,12
17576938,1
12717475,10
19911258,0
31391203,8
19220426,1
27444461,0
64640,123
11484506,4
119941,43
20723189,0
13627525,35
9022231,1
20536009,1
27880352,0
21501100,9
26177019,25
16747421,0
26960415,8
18035439,30
6339522,2
37402202,0
11167137,0
71061,0
266951,0
3963751,5
18101341,18
19314,0
8901466,0
21856048,3
1918969,22
4835859,45
15134747,16
10234143,0
7586785,2
13647762,0
26115315,26
5760624,0
5202776,4
14482603,0
35531041,0
31715439,4
34279222,0
11609830,0
213121,0
39429388,6
42283584,126
27603692,0
29202093,1
27423851,0
5599870,74
14542659,10
4061186,0
15665634,39
27559373,140
28584762,0
25647106,40
18988097,0
22122437,0
25822288,0
16178275,65
17341377,59
267109,10
15882771,0
12217630,46
28796854,1
27580397,20
16728829,108
19117888,14
31932053,0
600701,21
9943267,0
5210503,38
27688463,0
2503238,1
10500963,9
11060040,41
29169439,57
3998071,0
15135775,0
8738321,1
11619825,90
31217110,1
11516203,113
7267139,25
2414212,1
3564870,0
2971310,0
8105847,44
12621604,62
15790740,0
15244947,148
8190158,13
14357293,0
44364678,17
17595055,19
33959,0
27143871,0
7617173,3
10249030,52
817763,20
16430077,1
33459722,4
20335,267
8453103,0
6367763,2
4981262,0
23903386,22
11148385,0
10112718,0
25339476,47
14088311,3
19961859,0
1941017,0
21009035,86
23743384,0
14519886,1
7067788,11
34931720,0
33386062,21
31798374,47
39688149,40
3138655,0
12138892,7
6028322,0
26462723,0
23040287,0
10247424,0
24635417,0
13431901,0
14782456,0
6861869,14
24010353,0
12298293,0
17642586,5
21721798,0
30838,1
15123911,0
5729174,0
30099715,0
7212645,0
31915121,30
10503134,92
1369324,0
10801976,105
30938358,0
27449499,0
12128126,60
681729,30
9839210,0
27759401,39
12470032,526
4684333,67
22986839,0
30768604,9
16640275,0
28008738,7
22051606,0
29476128,1
11117434,6
21335746,2329
27135069,1
3279989,29
5844605,37
43798507,0
28348042,25
30046473,38
9962830,0
31024606,0
24033262,0
7698889,0
6642923,197
8356664,19
2775528,0
16646596,2
6458034,20
12231514,55
10226431,0
585884,0
27596860,22
3403056,0
32321713,0
37527754,6
33288617,10
18585494,0
36433084,0
17577854,3
35179649,0
31885688,0
38070113,17
41410699,0
26013081,23
5957795,0
29105124,0
17932051,1
22944734,0
5164108,0
7021372,0
3520239,75
14006419,6
8699327,0
3885331,0
12217859,1
13153741,0
110091,0
27481964,3
10219872,19
1985400,85
30604409,1
6417947,0
15877666,1
14393192,5
23217091,1
20003852,0
12462701,0
13650395,22
16667848,0
13704613,45
3236008,477
24130565,3
8019321,27
13817081,0
32332215,24
31742775,1
32705614,29
6053674,13
503760,0
29918066,1
8965810,10
21161946,44
12715643,19
29122730,183
14334085,328
12712827,0
31294186,77
5579574,59
17535562,0
37243143,0
31805960,0
37338139,1
33840344,0
13060003,0
4155125,25
40342386,0
28874704,0
19097595,9
7353838,1
12154584,0
7353954,0
19876180,4
14214486,2
2922081,1374
3542885,2
16004629,5
1436976,6
703609,0
29045262,0
8491639,179
19583268,0
1475991,0
37817869,13
15453272,4
16248086,7
27826080,0
18147855,33
984423,0
7342962,42
12376337,0
14000694,7
11723731,44
9416070,7
15882131,1
33385370,0
32852987,11
6249784,0
42353085,0
26795803,0
15484951,0
22224992,3
27364745,18
4143547,1
29116000,0
31485098,0
15771509,165
385956,4
24740240,0
28416237,47
127536,100
27745939,22
9055401,6
31018150,136
12759309,0
458579,0
22358979,0
12112831,0
37072450,0
2303480,2
4891727,0
2420366,2
4546939,1
28059415,0
6129181,0
2352451,2
12693583,1
6157031,31
15118891,0
31320765,0
12698324,1
266975,24
21575262,2
5852033,1
5591655,0
20084248,0
1749573,53
7676940,0
426967,12
16034784,36
1368527,21
17658661,31
1223086,1
16683468,98
19055194,0
856672,78
5035251,0
20393211,0
36565542,74
34941422,0
9214561,0
2289848,0
28915369,4
26436249,0
363527,1
29796563,1
19542149,0
28918301,11
28735809,1
22076880,0
34567286,0
33516747,4
2841677,0
8071301,6
36742039,0
38179024,0
5756768,0
30742027,0
18324028,0
28197983,65
18043508,0
29569246,2
24272910,15
10811242,0
22084975,20
51406,195
26753915,7
7536545,0
17010546,22
25501205,0
31729036,0
7020947,1
7617872,36
4702505,0
14263530,6
13391600,0
31297241,0
31575148,0
25052054,0
29717424,0
28187585,1
4970935,0
18139020,0
4435251,14
17834155,111
10988727,0
30063934,0
12772992,70
19382215,28
20083417,88
12291535,1
6027988,0
12468128,2
28524810,1
1870467,86
127836,6
13683170,0
55055,0
3644351,349
7356611,0
17699569,0
29645132,0
19929738,0
20718445,0
29208880,0
9525183,0
27973314,0
31589632,0
8668898,1
26933465,0
20428096,0
12643757,0
24933692,226
14006021,0
19693512,147
10122254,0
30519750,10
3756261,0
20836816,1
5138498,0
32589029,3
13444789,0
395495,1
35256080,33
876578,0
38650948,0
20781831,0
1577439,0
10461121,0
88653,15
15847584,21
16100218,700
